price,condition,mileage,year_built,engine,location,company,model
35800,Used,89999,2013,1495,Kuala Lumpur,Toyota,Avanza
33990,Used,94999,2013,1495,Selangor,Toyota,Avanza
72900,Used,59999,2021,1496,Selangor,Toyota,Avanza
26900,Used,89999,2010,1495,Selangor,Toyota,Avanza
25800,Used,99999,2008,1495,Selangor,Toyota,Avanza
42800,Used,149999,2015,1496,Sabah,Toyota,Avanza
49900,Used,129999,2016,1496,Kelantan,Toyota,Avanza
16800,Used,99999,2008,1495,Kuala Lumpur,Toyota,Avanza
27800,Used,149999,2011,1495,Selangor,Toyota,Avanza
58800,Used,129999,2017,1496,Sarawak,Toyota,Avanza
26800,Used,119999,2008,1495,Kuala Lumpur,Toyota,Avanza
25999,Used,119999,2009,1495,Kuala Lumpur,Toyota,Avanza
35800,Used,84999,2013,1495,Kuala Lumpur,Toyota,Avanza
51000,Used,49999,2017,1496,Kuala Lumpur,Toyota,Avanza
34800,Used,84999,2014,1495,Kuala Lumpur,Toyota,Avanza
20800,Used,89999,2010,1298,Kuala Lumpur,Toyota,Avanza
48000,Used,249999,2015,1495,Penang,Toyota,Avanza
25800,Used,109999,2009,1495,Selangor,Toyota,Avanza
39800,Used,189999,2015,1495,Kedah,Toyota,Avanza
23999,Used,Used,Used,Used,Selangor,Toyota,Avanza
46800,Used,89999,2016,1496,Kuala Lumpur,Toyota,Avanza
45388,Used,119999,2014,1495,Penang,Toyota,Avanza
26800,Used,129999,2010,1495,Johor,Toyota,Avanza
27888,Used,99999,2011,1495,Kuala Lumpur,Toyota,Avanza
63800,Used,64999,2018,1496,Penang,Toyota,Avanza
22500,Used,4999,2008,1495,Kelantan,Toyota,Avanza
23800,Used,189999,2008,1495,Selangor,Toyota,Avanza
25888,Used,109999,2009,1495,Negeri Sembilan,Toyota,Avanza
25800,Used,169999,2008,1495,Perak,Toyota,Avanza
37800,Used,129999,2012,1495,Kedah,Toyota,Avanza
37800,Used,129999,2012,1495,Penang,Toyota,Avanza
37800,Used,129999,2012,1495,Perak,Toyota,Avanza
39888,Used,89999,2014,1495,Negeri Sembilan,Toyota,Avanza
26888,Used,129999,2009,1495,Negeri Sembilan,Toyota,Avanza
50800,Used,69999,2016,1496,Selangor,Toyota,Avanza
20888,Used,119999,2008,1298,Negeri Sembilan,Toyota,Avanza
42800,Used,Used,Used,Used,Kuala Lumpur,Toyota,Avanza
55800,Used,69999,2017,1496,Selangor,Toyota,Avanza
55800,Used,39999,2018,1496,Johor,Toyota,Avanza
37800,Used,Used,Used,Used,Selangor,Toyota,Avanza
31800,Used,94999,2012,1495,Kuala Lumpur,Toyota,Avanza
18800,Used,119999,2009,1298,Selangor,Toyota,Avanza
36800,Used,94999,2015,1496,Selangor,Toyota,Avanza
39800,Used,34999,2013,1495,Johor,Toyota,Avanza
23800,Used,139999,2010,1495,Selangor,Toyota,Avanza
25800,Used,119999,2010,1495,Selangor,Toyota,Avanza
26900,Used,99999,2010,1495,Selangor,Toyota,Avanza
34000,Used,89999,2013,1495,Selangor,Toyota,Avanza
26800,Used,109999,2012,1495,Selangor,Toyota,Avanza
48800,Used,149999,2015,1495,Selangor,Toyota,Avanza
40800,Used,89999,2014,1495,Selangor,Toyota,Avanza
64800,Used,49999,2018,1496,Perak,Toyota,Avanza
75900,Used,64999,2021,1496,Selangor,Toyota,Avanza
24800,Used,139999,2008,1495,Penang,Toyota,Avanza
35700,Used,109999,2013,1495,Selangor,Toyota,Avanza
37800,Used,99999,2012,1495,Selangor,Toyota,Avanza
26900,Used,94999,2010,1495,Selangor,Toyota,Avanza
44500,Used,84999,2015,1495,Penang,Toyota,Avanza
32500,Used,94999,2012,1495,Kuala Lumpur,Toyota,Avanza
58800,Used,49999,2017,1496,Kuala Lumpur,Toyota,Avanza
33800,Used,84999,2012,1495,Kuala Lumpur,Toyota,Avanza
27800,Used,159999,2010,1495,Perak,Toyota,Avanza
28800,Used,99999,2011,1495,Selangor,Toyota,Avanza
23000,Used,169999,2008,1495,Johor,Toyota,Avanza
22000,Used,199999,2008,1298,Penang,Toyota,Avanza
55800,Used,39999,2018,1496,Johor,Toyota,Avanza
32800,Used,64999,2012,1495,Kuala Lumpur,Toyota,Avanza
56800,Used,49999,2019,1496,Selangor,Toyota,Avanza
43800,Used,74999,2015,1496,Selangor,Toyota,Avanza
66000,Used,59999,2017,1496,Sabah,Toyota,Avanza
69000,Used,54999,2018,1496,Sabah,Toyota,Avanza
26800,Used,129999,2010,1495,Penang,Toyota,Avanza
36800,Used,Used,Used,Used,Selangor,Toyota,Avanza
56000,Used,89999,2016,1496,Sabah,Toyota,Avanza
50800,Used,79999,2016,1496,Selangor,Toyota,Avanza
25800,Used,119999,2011,1495,Selangor,Toyota,Avanza
55500,Used,139999,2018,1496,Selangor,Toyota,Avanza
26900,Used,44999,2009,1495,Johor,Toyota,Avanza
54800,Used,64999,2017,1496,Selangor,Toyota,Avanza
72800,Used,44999,2020,1496,Kuala Lumpur,Toyota,Avanza
26500,Used,189999,2009,1495,Melaka,Toyota,Avanza
39800,Used,34999,2013,1495,Johor,Toyota,Avanza
89900,Used,74999,2020,1496,Sabah,Toyota,Avanza
27850,Used,159999,2009,1495,Kuala Lumpur,Toyota,Avanza
40850,Used,119999,2014,1495,Kuala Lumpur,Toyota,Avanza
37800,Used,94999,2012,1495,Selangor,Toyota,Avanza
39800,Used,64999,2015,1496,Selangor,Toyota,Avanza
23800,Used,94999,2011,1495,Selangor,Toyota,Avanza
72900,Used,59999,2021,1496,Selangor,Toyota,Avanza
56800,Used,159999,2017,1496,Sarawak,Toyota,Avanza
37800,Used,119999,2012,1495,Selangor,Toyota,Avanza
25800,Used,249999,2009,1495,Kelantan,Toyota,Avanza
24999,Used,99999,2009,1495,Selangor,Toyota,Avanza
38800,Used,109999,2014,1495,Negeri Sembilan,Toyota,Avanza
25000,Used,199999,2009,1495,Pahang,Toyota,Avanza
26900,Used,94999,2010,1495,Selangor,Toyota,Avanza
27500,Used,119999,2011,1495,Kuala Lumpur,Toyota,Avanza
41800,Used,94999,2014,1495,Perak,Toyota,Avanza
33800,Used,129999,2012,1495,Selangor,Toyota,Avanza
23900,Used,94999,2009,1495,Penang,Toyota,Avanza
55800,Used,39999,2018,1496,Johor,Toyota,Avanza
23800,Used,99999,2010,1495,Selangor,Toyota,Avanza
40000,Recon,119999,2013,1495,Sabah,Toyota,Avanza
49800,Used,79999,2015,1496,Selangor,Toyota,Avanza
22800,Used,169999,2008,1495,Penang,Toyota,Avanza
37800,Used,94999,2012,1495,Selangor,Toyota,Avanza
72900,Used,59999,2020,1496,Selangor,Toyota,Avanza
28800,Used,139999,2010,1495,Selangor,Toyota,Avanza
28800,Used,189999,2010,1495,Sabah,Toyota,Avanza
48000,Used,74999,2016,1496,Johor,Toyota,Avanza
21800,Used,109999,2008,1495,Selangor,Toyota,Avanza
27800,Used,249999,2008,1495,Johor,Toyota,Avanza
25800,Used,129999,2009,1495,Perak,Toyota,Avanza
20999,Used,94999,2008,1495,Johor,Toyota,Avanza
21555,Used,149999,2008,1495,Selangor,Toyota,Avanza
37800,Used,94999,2013,1495,Sabah,Toyota,Avanza
23888,Used,84999,2008,1495,Perak,Toyota,Avanza
58800,Used,64999,2018,1496,Perak,Toyota,Avanza
48888,Used,84999,2016,1496,Selangor,Toyota,Avanza
8900,Used,109999,2008,1495,Penang,Toyota,Avanza
37800,Used,109999,2012,1495,Selangor,Toyota,Avanza
33888,Used,249999,2012,1495,Penang,Toyota,Avanza
55800,Used,49999,2018,1496,Johor,Toyota,Avanza
23500,Used,179999,2009,1495,Terengganu,Toyota,Avanza
39600,Used,79999,2014,1495,Selangor,Toyota,Avanza
17800,Used,79999,2008,1298,Kuala Lumpur,Toyota,Avanza
28500,Used,139999,2010,1495,Penang,Toyota,Avanza
32900,Used,139999,2013,1495,Selangor,Toyota,Avanza
32800,Used,179999,2011,1495,Perak,Toyota,Avanza
38800,Used,Used,Used,Used,Perak,Toyota,Avanza
59800,Used,Used,Used,Used,Perak,Toyota,Avanza
32900,Used,139999,2013,1495,Selangor,Toyota,Avanza
48900,Used,59999,2017,1496,Perak,Toyota,Avanza
32900,Used,139999,2013,1495,Selangor,Toyota,Avanza
23000,Used,299999,2009,1495,Selangor,Toyota,Avanza
31800,Used,84999,2012,1495,Kuala Lumpur,Toyota,Avanza
24800,Used,89999,2008,1495,Negeri Sembilan,Toyota,Avanza
45900,Used,79999,2015,1496,Penang,Toyota,Avanza
38800,Used,119999,2013,1495,Perak,Toyota,Avanza
43800,Used,139999,2014,1495,Penang,Toyota,Avanza
59900,Used,84999,2018,1496,Selangor,Toyota,Avanza
34900,Used,79999,2013,1495,Selangor,Toyota,Avanza
35999,Used,89999,2014,1495,Kuala Lumpur,Toyota,Avanza
25800,Used,189999,2011,1495,Selangor,Toyota,Avanza
19999,Used,149999,2009,1495,Penang,Toyota,Avanza
20999,Used,169999,2008,1495,Johor,Toyota,Avanza
36800,Used,129999,2012,1495,Selangor,Toyota,Avanza
25800,Used,139999,2008,1495,Selangor,Toyota,Avanza
42900,Used,159999,2014,1495,Sabah,Toyota,Avanza
26900,Used,99999,2010,1495,Selangor,Toyota,Avanza
22800,Used,159999,2008,1495,Kuala Lumpur,Toyota,Avanza
24500,Used,129999,2011,1495,Selangor,Toyota,Avanza
23800,Used,139999,2009,1495,Selangor,Toyota,Avanza
35800,Used,84999,2014,1495,Kuala Lumpur,Toyota,Avanza
23800,Used,119999,2009,1298,Johor,Toyota,Avanza
47300,Used,109999,2017,1496,Selangor,Toyota,Avanza
33600,Used,249999,2012,1495,Sarawak,Toyota,Avanza
39800,Used,159999,2013,1495,Penang,Toyota,Avanza
38000,Used,89999,2013,1495,Kuala Lumpur,Toyota,Avanza
24999,Used,119999,2008,1495,Selangor,Toyota,Avanza
27800,Used,129999,2010,1495,Selangor,Toyota,Avanza
37800,Used,119999,2012,1495,Selangor,Toyota,Avanza
35888,Used,64999,2014,1495,Selangor,Toyota,Avanza
54800,Used,89999,2018,1496,Kuala Lumpur,Toyota,Avanza
38600,Used,84999,2013,1495,Selangor,Toyota,Avanza
27800,Used,119999,2010,1495,Selangor,Toyota,Avanza
57800,Used,74999,2018,1496,Perak,Toyota,Avanza
77000,Used,54999,2018,1496,Sabah,Toyota,Avanza
48800,Used,74999,2017,1496,Johor,Toyota,Avanza
22800,Used,84999,2009,1495,Johor,Toyota,Avanza
43800,Used,109999,2015,1496,Perak,Toyota,Avanza
36800,Used,109999,2012,1495,Penang,Toyota,Avanza
47300,Used,109999,2017,1496,Kuala Lumpur,Toyota,Avanza
25000,Used,249999,2010,1495,Penang,Toyota,Avanza
31888,Used,159999,2011,1495,Penang,Toyota,Avanza
42800,Used,79999,2014,1495,Johor,Toyota,Avanza
69000,Used,49999,2017,1496,Sabah,Toyota,Avanza
69000,Used,54999,2018,1496,Sabah,Toyota,Avanza
25000,Used,129999,2010,1495,Johor,Toyota,Avanza
61800,Used,59999,2018,1496,Penang,Toyota,Avanza
24800,Used,119999,2009,1495,Pahang,Toyota,Avanza
36800,Used,94999,2012,1495,Penang,Toyota,Avanza
29800,Used,119999,2013,1495,Sarawak,Toyota,Avanza
23222,Used,169999,2010,1495,Selangor,Toyota,Avanza
39800,Used,89999,2013,1495,Kedah,Toyota,Avanza
28800,Used,149999,2009,1495,Sarawak,Toyota,Avanza
18888,Used,99999,2008,1298,Selangor,Toyota,Avanza
59900,Used,69999,2016,1496,Sarawak,Toyota,Avanza
23900,Used,139999,2008,1495,Selangor,Toyota,Avanza
34900,Used,99999,2015,1496,Kelantan,Toyota,Avanza
34888,Used,Used,Used,Used,Selangor,Toyota,Avanza
50888,Used,64999,2018,1496,Selangor,Toyota,Avanza
35800,Used,94999,2012,1495,Kuala Lumpur,Toyota,Avanza
53800,Used,99999,2016,1496,Penang,Toyota,Avanza
43800,Used,74999,2015,1496,Selangor,Toyota,Avanza
97000,New,4999,2021,1496,Sabah,Toyota,Avanza
66800,Used,94999,2018,1496,Sabah,Toyota,Avanza
29500,Used,129999,2012,1495,Kuala Lumpur,Toyota,Avanza
28000,Used,249999,2009,1495,Sabah,Toyota,Avanza
17800,Used,84999,2008,1298,Kedah,Toyota,Avanza
26800,Used,129999,2012,1495,Selangor,Toyota,Avanza
43800,Used,84999,2014,1495,Penang,Toyota,Avanza
59800,Used,64999,2018,1496,Perak,Toyota,Avanza
64800,Used,74999,2018,1496,Sarawak,Toyota,Avanza
25900,Used,94999,2009,1495,Penang,Toyota,Avanza
49800,Used,79999,2016,1496,Sarawak,Toyota,Avanza
69000,Used,64999,2017,1496,Sabah,Toyota,Avanza
24800,Used,179999,2009,1495,Pahang,Toyota,Avanza
41800,Used,Used,Used,Used,Perak,Toyota,Avanza
26900,Used,74999,2009,1495,Perak,Toyota,Avanza
23800,Used,249999,2009,1495,Kelantan,Toyota,Avanza
49900,Used,64999,2015,1496,Sabah,Toyota,Avanza
35888,Used,84999,2012,1495,Selangor,Toyota,Avanza
59800,Used,59999,2016,1496,Kedah,Toyota,Avanza
23800,Used,129999,2008,1495,Johor,Toyota,Avanza
22999,Used,179999,2010,1495,Johor,Toyota,Avanza
48800,Used,99999,2016,1496,Selangor,Toyota,Avanza
40800,Used,89999,2014,1495,Perak,Toyota,Avanza
44800,Used,84999,2014,1495,Selangor,Toyota,Avanza
48800,Used,84999,2016,1496,Kuala Lumpur,Toyota,Avanza
22333,Used,149999,2010,1495,Penang,Toyota,Avanza
49800,Used,69999,2018,1496,Sarawak,Toyota,Avanza
40800,Used,89999,2013,1495,Penang,Toyota,Avanza
53800,Used,99999,2016,1496,Penang,Toyota,Avanza
48000,Used,84999,2015,1496,Sarawak,Toyota,Avanza
35800,Used,89999,2012,1495,Johor,Toyota,Avanza
22550,Used,94999,2012,1495,Selangor,Toyota,Avanza
33880,Used,69999,2015,1496,Selangor,Toyota,Avanza
59800,Used,74999,2018,1496,Negeri Sembilan,Toyota,Avanza
36000,Used,149999,2012,1495,Kuala Lumpur,Toyota,Avanza
23800,Used,129999,2008,1495,Selangor,Toyota,Avanza
29900,Used,94999,2009,1495,Sabah,Toyota,Avanza
38888,Used,94999,2015,1495,Johor,Toyota,Avanza
49900,Used,59999,2017,1496,Perak,Toyota,Avanza
26800,Used,159999,2010,1495,Kuala Lumpur,Toyota,Avanza
22800,Used,189999,2008,1495,Selangor,Toyota,Avanza
23800,Used,99999,2010,1495,Johor,Toyota,Avanza
37000,Used,94999,2013,1495,Selangor,Toyota,Avanza
41999,Used,Used,Used,Used,Selangor,Toyota,Avanza
34800,Used,84999,2013,1495,Johor,Toyota,Avanza
55980,Used,69999,2018,1496,Selangor,Toyota,Avanza
22800,Used,189999,2008,1495,Kuala Lumpur,Toyota,Avanza
59800,Used,129999,2016,1496,Perak,Toyota,Avanza
23800,Used,89999,2008,1495,Selangor,Toyota,Avanza
33800,Used,119999,2013,1495,Kuala Lumpur,Toyota,Avanza
16888,Used,129999,2010,1298,Johor,Toyota,Avanza
43900,Used,94999,2016,1496,Kuala Lumpur,Toyota,Avanza
22900,Used,99999,2009,1495,Melaka,Toyota,Avanza
41800,Used,49999,2015,1496,Selangor,Toyota,Avanza
41800,Used,49999,2015,1496,Selangor,Toyota,Avanza
23800,Used,139999,2010,1495,Johor,Toyota,Avanza
33799,Used,89999,2013,1495,Selangor,Toyota,Avanza
34800,Used,119999,2013,1495,Kuala Lumpur,Toyota,Avanza
41800,Used,64999,2014,1495,Johor,Toyota,Avanza
24800,Used,149999,2009,1298,Penang,Toyota,Avanza
21500,Used,99999,2008,1495,Penang,Toyota,Avanza
38800,Used,99999,2013,1495,Sabah,Toyota,Avanza
23800,Used,99999,2009,1495,Selangor,Toyota,Avanza
21800,Used,299999,2008,1495,Selangor,Toyota,Avanza
16800,Used,199999,2009,1298,Negeri Sembilan,Toyota,Avanza
22800,Used,169999,2012,1495,Selangor,Toyota,Avanza
57800,Used,54999,2019,1496,Johor,Toyota,Avanza
41800,Used,64999,2014,1495,Johor,Toyota,Avanza
22800,Used,169999,2010,1495,Kelantan,Toyota,Avanza
31888,Used,159999,2011,1495,Penang,Toyota,Avanza
22800,Used,169999,2012,1495,Selangor,Toyota,Avanza
26800,Used,129999,2009,1495,Penang,Toyota,Avanza
23800,Used,139999,2009,1495,Melaka,Toyota,Avanza
49800,Used,109999,2016,1496,Kuala Lumpur,Toyota,Avanza
28888,Used,169999,2010,1495,Kuala Lumpur,Toyota,Avanza
19686,Used,149999,2009,1495,Penang,Toyota,Avanza
35800,Used,129999,2012,1495,Penang,Toyota,Avanza
23800,Used,249999,2011,1495,Penang,Toyota,Avanza
51800,Used,84999,2016,1496,Penang,Toyota,Avanza
24800,Used,99999,2008,1495,Selangor,Toyota,Avanza
39800,Used,34999,2013,1495,Johor,Toyota,Avanza
25500,Used,159999,2009,1298,Johor,Toyota,Avanza
39800,Used,99999,2013,1495,Johor,Toyota,Avanza
48888,Used,129999,2016,1496,Selangor,Toyota,Avanza
48800,Used,74999,2017,1496,Johor,Toyota,Avanza
26800,Used,139999,2010,1495,Perak,Toyota,Avanza
37000,New,94999,2012,1495,Selangor,Toyota,Avanza
22800,Used,84999,2009,1495,Johor,Toyota,Avanza
25600,Used,249999,2009,1495,Sarawak,Toyota,Avanza
24800,Used,199999,2009,1495,Melaka,Toyota,Avanza
47000,Used,129999,2015,1495,Sarawak,Toyota,Avanza
49800,Used,64999,2018,1496,Sarawak,Toyota,Avanza
59900,Used,79999,2017,1496,Sabah,Toyota,Avanza
59900,Used,69999,2017,1496,Sabah,Toyota,Avanza
24900,Used,169999,2009,1495,Kuala Lumpur,Toyota,Avanza
22800,Used,119999,2009,1495,Johor,Toyota,Avanza
23222,Used,119999,2010,1495,Selangor,Toyota,Avanza
35800,Used,94999,2012,1495,Johor,Toyota,Avanza
36800,Used,149999,2013,1495,Penang,Toyota,Avanza
50800,Used,84999,2016,1496,Kuala Lumpur,Toyota,Avanza
26800,Used,109999,2009,1495,Pahang,Toyota,Avanza
38500,Used,59999,2013,1495,Penang,Toyota,Avanza
38000,Used,169999,2013,1495,Sabah,Toyota,Avanza
19980,Used,129999,2010,1298,Selangor,Toyota,Avanza
24550,Used,89999,2011,1495,Selangor,Toyota,Avanza
18880,Used,119999,2009,1495,Selangor,Toyota,Avanza
24500,Used,299999,2009,1495,Penang,Toyota,Avanza
38800,Used,129999,2013,1495,Sabah,Toyota,Avanza
44800,Used,74999,2016,1496,Kuala Lumpur,Toyota,Avanza
25800,Used,109999,2009,1495,Kuala Lumpur,Toyota,Avanza
23800,Used,149999,2009,1495,Sabah,Toyota,Avanza
24500,Recon,299999,2009,1495,Penang,Toyota,Avanza
25800,Used,149999,2009,1495,Perak,Toyota,Avanza
21500,Used,89999,2008,1298,Penang,Toyota,Avanza
21000,Used,449999,2009,1495,Penang,Toyota,Avanza
24800,Used,139999,2009,1495,Pahang,Toyota,Avanza
19900,Used,99999,2008,1298,Melaka,Toyota,Avanza
42888,Used,84999,2014,1495,Selangor,Toyota,Avanza
23800,Used,139999,2010,1495,Selangor,Toyota,Avanza
33800,Used,74999,2012,1495,Selangor,Toyota,Avanza
49900,Used,74999,2017,1496,Penang,Toyota,Avanza
26800,Used,159999,2009,1495,Johor,Toyota,Avanza
23800,Used,129999,2010,1495,Johor,Toyota,Avanza
24800,Used,84999,2011,1495,Kuala Lumpur,Toyota,Avanza
59000,Used,94999,2015,1496,Sabah,Toyota,Avanza
33888,Used,99999,2013,1495,Selangor,Toyota,Avanza
27900,Used,249999,2010,1495,Kedah,Toyota,Avanza
38800,Used,24999,2013,1495,Sarawak,Toyota,Avanza
27800,Used,109999,2011,1495,Johor,Toyota,Avanza
22800,Used,159999,2008,1298,Penang,Toyota,Avanza
23448,Used,84999,2008,1495,Kedah,Toyota,Avanza
27800,Used,449999,2008,1495,Melaka,Toyota,Avanza
35800,Used,94999,2013,1495,Kuala Lumpur,Toyota,Avanza
33800,Used,109999,2012,1495,Johor,Toyota,Avanza
65800,Used,89999,2018,1496,Sabah,Toyota,Avanza
25900,Used,139999,2010,1495,Selangor,Toyota,Avanza
34800,Used,84999,2013,1495,Johor,Toyota,Avanza
27999,Used,139999,2011,1495,Johor,Toyota,Avanza
57800,Used,54999,2015,1496,Sarawak,Toyota,Avanza
57800,Used,54999,2015,1496,Sarawak,Toyota,Avanza
29800,Used,129999,2009,1495,Sarawak,Toyota,Avanza
27800,Used,119999,2009,1495,Selangor,Toyota,Avanza
40800,Used,89999,2013,1495,Penang,Toyota,Avanza
62300,Used,69999,2018,1496,Perak,Toyota,Avanza
76000,Used,59999,2018,1496,Sabah,Toyota,Avanza
49800,Used,84999,2016,1496,Perak,Toyota,Avanza
74999,Used,94999,2016,2494,Johor,Toyota,Camry
93800,Used,84999,2016,2494,Johor,Toyota,Camry
165800,Used,69999,2019,2494,Johor,Toyota,Camry
75800,Used,94999,2014,2494,Johor,Toyota,Camry
44800,Used,89999,2010,1998,Johor,Toyota,Camry
51800,Used,159999,2011,2362,Sarawak,Toyota,Camry
46800,Used,84999,2010,2362,Johor,Toyota,Camry
82800,Used,94999,2017,2494,Kuala Lumpur,Toyota,Camry
66800,Used,119999,2013,1998,Penang,Toyota,Camry
32999,Used,149999,2008,1998,Johor,Toyota,Camry
78800,Used,89999,2014,1998,Johor,Toyota,Camry
214999,New,4999,2022,2487,Kuala Lumpur,Toyota,Camry
214588,New,4999,2022,2487,Kuala Lumpur,Toyota,Camry
39800,Used,139999,2010,1998,Kuala Lumpur,Toyota,Camry
44800,,,,,Selangor,Toyota,Camry
104800,,,,,Kuala Lumpur,Toyota,Camry
33800,Used,94999,2009,2362,Selangor,Toyota,Camry
30800,Used,89999,2009,1998,Selangor,Toyota,Camry
43800,Used,89999,2011,1998,Selangor,Toyota,Camry
86888,Used,84999,2015,1998,Selangor,Toyota,Camry
45800,Used,169999,2010,1998,Penang,Toyota,Camry
79800,Used,109999,2015,2494,Perak,Toyota,Camry
32999,Used,99999,2009,2362,Selangor,Toyota,Camry
43800,Used,149999,2010,1998,Johor,Toyota,Camry
54500,Used,64999,2013,1998,Kuala Lumpur,Toyota,Camry
35800,Used,99999,2008,2362,Selangor,Toyota,Camry
65800,Used,89999,2013,2494,Kuala Lumpur,Toyota,Camry
87800,Used,89999,2017,2494,Kuala Lumpur,Toyota,Camry
42800,Used,89999,2010,2362,Kuala Lumpur,Toyota,Camry
79800,Used,109999,2014,1998,Johor,Toyota,Camry
39600,Used,99999,2010,2362,Selangor,Toyota,Camry
39800,Used,179999,2009,2362,Selangor,Toyota,Camry
35800,Used,89999,2008,2362,Selangor,Toyota,Camry
35900,Used,119999,2008,1998,Penang,Toyota,Camry
79800,Used,109999,2015,2494,Kuala Lumpur,Toyota,Camry
75800,Used,84999,2014,1998,Johor,Toyota,Camry
59800,Used,84999,2012,2494,Johor,Toyota,Camry
57800,Used,129999,2012,1998,Johor,Toyota,Camry
79800,Used,84999,2015,2494,Kuala Lumpur,Toyota,Camry
47800,Used,84999,2011,2362,Kuala Lumpur,Toyota,Camry
29700,Used,189999,2008,1998,Selangor,Toyota,Camry
43999,Used,109999,2011,1998,Selangor,Toyota,Camry
41999,Used,99999,2011,2362,Johor,Toyota,Camry
79999,Used,109999,2016,2494,Johor,Toyota,Camry
33300,Used,169999,2008,2362,Selangor,Toyota,Camry
38500,Used,89999,2010,2362,Sarawak,Toyota,Camry
73800,Used,139999,2014,1998,Penang,Toyota,Camry
33980,Used,99999,2010,2362,Selangor,Toyota,Camry
53800,Used,109999,2012,2494,Kuala Lumpur,Toyota,Camry
44800,Used,109999,2011,2362,Penang,Toyota,Camry
59800,Used,74999,2012,2494,Johor,Toyota,Camry
39800,Used,79999,2009,1998,Sarawak,Toyota,Camry
89800,Used,84999,2015,2494,Johor,Toyota,Camry
62800,Used,84999,2014,1998,Selangor,Toyota,Camry
117700,Used,119999,2018,1998,Kuala Lumpur,Toyota,Camry
70500,Used,169999,2014,2494,Kuala Lumpur,Toyota,Camry
76333,Used,109999,2015,2494,Selangor,Toyota,Camry
37800,Used,119999,2008,1998,Perak,Toyota,Camry
40800,Used,109999,2010,2362,Perak,Toyota,Camry
76333,Used,79999,2015,2494,Selangor,Toyota,Camry
42788,Used,94999,2011,1998,Selangor,Toyota,Camry
92999,Used,Used,Used,Used,Selangor,Toyota,Camry
88800,Used,109999,2017,2494,Kuala Lumpur,Toyota,Camry
195800,Used,14999,2022,2487,Kuala Lumpur,Toyota,Camry
39999,Used,99999,2010,1998,Sabah,Toyota,Camry
58500,Used,199999,2013,1998,Perak,Toyota,Camry
108800,Used,109999,2017,1998,Kuala Lumpur,Toyota,Camry
34800,Used,109999,2008,2362,Johor,Toyota,Camry
85999,Used,119999,2016,2494,Johor,Toyota,Camry
43800,Used,119999,2011,1998,Pahang,Toyota,Camry
154999,Used,64999,2019,2494,Johor,Toyota,Camry
76800,Used,159999,2015,2494,Selangor,Toyota,Camry
75800,Used,69999,2015,2494,Johor,Toyota,Camry
44800,Used,94999,2011,1998,Kuala Lumpur,Toyota,Camry
65000,Used,19999,2013,1998,Selangor,Toyota,Camry
88800,Used,69999,2016,1998,Selangor,Toyota,Camry
36800,Used,139999,2009,2362,Selangor,Toyota,Camry
219800,New,4999,2022,2487,Kuala Lumpur,Toyota,Camry
68666,Used,84999,2015,1998,Selangor,Toyota,Camry
39800,Used,89999,2009,1998,Kuala Lumpur,Toyota,Camry
88800,Used,84999,2016,2494,Selangor,Toyota,Camry
219000,New,4999,2022,2487,Kuala Lumpur,Toyota,Camry
48888,Used,119999,2010,1998,Selangor,Toyota,Camry
